-0.999968,-0.999849,-0.946401,0.949881,0.967844
-0.999967,-0.999974,-0.918726,0.921338,0.943151
-0.999928,-0.999848,-0.931511,0.954922,0.690825
-0.999765,-0.999253,-0.707476,0.988117,0.822160
-0.999910,-0.999993,-0.630321,0.971186,0.583889
-0.998548,-0.999211,-0.954148,0.932667,0.939931
-0.999896,-0.999995,-0.997975,0.913809,0.937733
-0.999577,-0.999993,-0.917934,0.917026,0.641127
-0.998764,-0.999962,-0.808146,0.854230,0.560668
-0.997158,-0.999988,-0.764009,0.921008,0.708047
-0.999189,-0.999929,-0.796338,0.477449,0.870493
-0.999777,-0.999991,-0.957454,0.786134,0.604647
-0.999441,-0.999994,-0.834476,0.466075,0.816767
-0.984478,-0.999909,-0.918541,0.291138,0.889404
-0.895268,-0.999999,-0.979704,0.140419,0.018420
-0.948974,-0.999997,-0.806849,0.296388,0.760868
-0.891822,-1.000000,-0.716058,0.780710,0.342535
-0.995589,-0.999988,-0.843353,0.468494,0.949730
-0.850887,-0.999984,-0.941236,0.457818,0.883715
-0.938017,-0.999999,-0.943105,0.159098,0.651630
-0.920975,-0.999997,-0.803665,-0.481810,0.742466
-0.794604,-0.999963,-0.473137,-0.254924,-0.104751
-0.833961,-0.999967,-0.921828,-0.631250,0.892399
0.443283,-0.999995,-0.543090,-0.850214,0.605217
0.451162,-0.999884,-0.913595,-0.030282,0.972965
0.611288,-0.999843,-0.993996,0.916126,0.996903
-0.221991,-0.999995,-0.995205,0.921494,0.870670
0.495837,-0.999997,-0.809519,0.731493,-0.063458
-0.981306,-0.999996,-0.730687,0.631159,0.388379
-0.956484,-0.999965,-0.448972,-0.443201,0.832994
-0.848986,-0.999921,0.337623,-0.134720,-0.761907
-0.838981,-0.999973,-0.641084,-0.748901,0.777809
-0.511295,-0.999999,-0.915416,-0.775503,0.388615
0.140375,-0.999990,-0.945871,-0.567203,0.832107
-0.285379,-0.999916,-0.975146,0.242381,0.838416
0.581425,-0.999995,-0.969769,0.406589,0.121389
0.385226,-0.999997,-0.974858,0.579038,0.667854
0.660849,-0.999995,-0.937486,0.705892,0.935010
0.579132,-0.999999,-0.988216,0.857143,0.688210
-0.504447,-0.999997,-0.814572,0.720982,0.800593
-0.894256,-0.999999,-0.957292,0.412609,0.155261
-0.920031,-0.999993,0.556676,-0.810179,0.679611
-0.039821,-1.000000,0.031553,-0.849142,0.326221
-0.175122,-0.999893,-0.076823,0.002592,0.950506
0.731089,-0.999965,-0.164582,-0.433275,0.788732
0.478416,-0.999995,-0.940051,0.434354,0.462370
-0.342713,-0.999988,-0.935840,0.371865,0.936594
-0.477806,-0.999999,-0.595466,-0.280460,-0.449394
-0.854648,-0.999975,-0.818415,-0.674857,0.522910
-0.793038,-0.999819,-0.762382,-0.834215,0.954185
0.208769,-0.999978,-0.164331,-0.890469,0.239057
0.753124,-0.998809,-0.982580,0.662072,0.995306
-0.194800,-0.999957,-0.994227,0.877639,0.984873
0.697106,-0.999938,-0.908715,0.657523,0.945177
-0.325695,-1.000000,-0.951957,0.940345,0.373212
-0.807257,-0.999999,0.157470,-0.628210,0.355916
-0.757666,-0.999998,-0.416529,-0.908834,0.424662
-0.663550,-0.999686,-0.469737,-0.861492,0.804970
0.203375,-0.999973,-0.880656,-0.463457,0.813045
0.770663,-0.999959,-0.813457,-0.037017,0.329225
0.580888,-0.998683,-0.951947,0.808314,0.983310
0.163619,-0.999908,-0.931450,0.952110,0.675944
0.087145,-0.999995,-0.778089,0.097564,0.457697
-0.367928,-0.999952,0.172526,-0.328952,0.744913
-0.927056,-0.999999,-0.421996,-0.915196,-0.409535
-0.950743,-0.999971,-0.628288,-0.977427,0.408575
-0.682574,-0.999755,0.326955,-0.963420,0.646009
0.355866,-0.995364,-0.664997,-0.935086,0.826981
0.706378,-0.999060,-0.981984,0.632952,0.747815
0.321782,-0.999597,-0.976944,0.984369,0.555204
-0.528112,-0.999883,-0.860584,0.526482,0.720212
-0.856054,-0.999992,-0.185813,-0.815167,-0.954992
-0.943307,-0.994769,-0.665912,-0.997448,0.321719
-0.944480,-0.981115,-0.719953,-0.982702,0.752482
-0.874679,0.854368,-0.752121,-0.729014,0.703626
-0.813553,0.687175,-0.814190,-0.980878,0.773395
-0.115376,-0.989314,-0.990611,-0.945026,0.437322
0.791753,-0.902473,-0.996660,-0.662789,0.689965
0.552066,-0.952549,-0.968704,0.137065,0.467963
0.085306,-0.988396,-0.942581,-0.636796,0.882935
0.552050,-0.966099,-0.933112,-0.175586,0.509859
0.643391,-0.964606,-0.974955,-0.239756,0.959018
0.653851,-0.878855,-0.745740,0.342578,0.581048
-0.573765,-0.948699,-0.856130,-0.315498,0.722823
-0.976098,-0.998995,-0.851632,-0.966377,0.653668
-0.996801,-0.999980,-0.765836,-0.947223,0.131402
-0.982577,-0.972025,-0.762265,-0.887831,0.965542
-0.752391,-0.740553,-0.949649,-0.519346,0.809475
0.163136,-0.460384,-0.868348,-0.344024,0.522160
0.761508,-0.753688,-0.951738,0.585067,0.898735
-0.056824,-0.856331,-0.968737,0.789652,-0.175373
0.451389,-0.857020,-0.368857,-0.097970,0.374636
0.691082,-0.844324,-0.941279,0.369207,0.945238
0.634240,-0.974711,-0.808316,0.766050,0.568819
-0.201240,-0.998511,-0.831581,0.650568,0.688419
-0.839799,-0.999978,-0.641206,-0.947760,-0.390783
-0.961682,-0.999796,-0.233943,-0.989461,0.746402
-0.957616,-0.979950,-0.919045,-0.845564,0.842309
-0.077983,-0.885550,-0.723295,-0.462469,0.290056
0.355185,-0.283350,-0.933344,-0.378040,0.928787
0.582393,-0.769067,-0.950043,0.194423,0.109701
0.227369,-0.634948,-0.952460,0.494781,0.932816
0.837540,-0.980135,-0.826907,0.799918,0.538381
0.539394,-0.920061,-0.952922,0.606601,0.876283
-0.089540,-0.978507,-0.976904,0.556110,0.652891
-0.778921,-0.999676,-0.562842,-0.604723,-0.596051
-0.966631,-0.999807,0.049388,-0.989350,0.339036
-0.961438,-0.962108,-0.158055,-0.944942,0.953714
-0.300705,-0.995523,-0.111804,-0.941914,0.901838
0.626627,-0.540572,-0.908952,0.420542,0.857371
0.451421,-0.173952,-0.992503,0.917256,-0.211264
-0.139676,-0.403882,-0.889098,0.768031,0.369694
0.028733,-0.819823,-0.838927,0.068491,0.705842
0.579995,0.792540,-0.962999,0.538161,0.878627
0.791256,-0.963078,-0.980539,0.837019,0.339991
-0.210345,-0.859421,-0.992219,0.954568,0.811897
-0.722697,-0.998521,-0.614430,-0.136095,-0.842243
-0.922783,-0.999938,-0.406618,-0.989850,0.059154
-0.923486,-0.999837,-0.466518,-0.921294,0.377723
-0.815547,0.882829,-0.594582,-0.879380,0.975671
-0.788448,0.525214,-0.878742,-0.911446,0.950803
-0.812546,0.260415,-0.956551,-0.826647,0.910706
-0.219678,-0.999993,0.537752,0.580005,-0.999921
0.897360,0.999203,-0.990480,-0.761801,0.993057
0.995318,0.942976,0.134735,-0.994716,0.976268
0.960276,0.965616,-0.004065,-0.952487,0.248029
0.998676,0.579269,0.935888,-0.995813,0.059088
0.999896,-0.211932,0.979821,-0.996670,-0.134079
0.999951,-0.979921,0.935301,-0.997939,-0.600888
0.999986,-0.990626,0.844018,-0.998099,-0.485970
0.999988,-0.993969,0.721835,-0.995309,-0.553078
0.999998,-0.992291,0.989560,-0.997527,-0.758479
0.999990,-0.990741,0.992624,-0.999071,-0.839524
0.999999,-0.994032,0.998075,-0.997964,-0.889303
1.000000,-0.985085,0.998633,-0.999022,-0.529974
1.000000,-0.925786,0.999382,-0.998614,-0.644254
1.000000,-0.998799,0.999375,-0.995852,-0.870400
0.999999,-0.992189,0.999378,-0.997998,-0.770506
0.999999,-0.916663,0.999884,-0.998359,-0.326633
1.000000,-0.155404,0.998913,-0.999485,-0.381527
0.999999,-0.548548,0.993019,-0.996384,-0.599188
1.000000,-0.523211,0.992886,-0.998110,-0.342784
0.999999,-0.197468,0.990958,-0.998306,-0.501778
0.999999,-0.301249,0.999180,-0.997259,-0.891986
0.999999,-0.892474,0.999473,-0.996946,-0.777081
1.000000,-0.984435,0.995897,-0.998770,-0.890577
1.000000,-0.922198,0.996924,-0.998786,-0.848352
1.000000,-0.998246,0.998632,-0.999235,-0.946578
0.999997,-0.999094,0.993457,-0.999095,-0.791093
0.999995,-0.999536,0.992336,-0.999572,-0.932852
0.999995,-0.932667,0.980031,-0.999538,-0.947460
0.993774,0.903042,-0.446521,-0.993947,-0.961152
0.978405,0.984151,-0.541854,-0.986907,-0.723779
0.970613,0.959293,0.766222,-0.887122,-0.554224
0.999225,0.996621,0.970801,-0.871121,0.336165
0.999441,0.999741,0.998505,-0.978165,0.504857
0.999956,0.998993,0.998410,-0.879349,0.757661
0.999991,0.999986,0.998386,-0.568736,0.889747
0.999988,0.999988,0.999370,-0.818447,0.662200
0.999982,0.999910,0.998331,-0.651109,0.273920
0.999982,0.999997,0.998146,-0.650477,0.315433
0.999919,0.999947,0.997450,0.022620,-0.072719
0.999866,0.999997,0.996038,0.484181,-0.227318
0.999909,0.999972,0.993264,0.440991,-0.550517
0.999804,0.999951,0.992651,0.924900,-0.199154
0.999545,0.999982,0.996091,0.883256,-0.211050
0.997424,0.999815,0.987117,0.992530,-0.326211
0.999388,0.999902,0.995400,0.980719,0.198725
0.998423,0.997942,0.991652,0.991187,-0.027892
0.996756,0.999862,0.982731,0.996822,0.267192
0.986232,0.999711,0.992204,0.996511,0.362993
0.999446,0.999989,0.995964,0.963043,0.429827
0.996518,0.980785,0.933464,0.981221,-0.177484
0.985451,0.949259,0.975335,0.982493,-0.524713
0.995243,0.997273,0.997203,0.933967,-0.425007
0.960656,0.988390,0.997990,0.869127,-0.655609
0.854883,0.210647,0.999854,0.731492,-0.131988
0.940487,-0.459938,0.998919,0.598819,0.590304
0.994817,-0.951823,0.972405,0.416329,0.823512
0.999930,-0.975825,0.736662,0.469479,0.558532
0.999998,-0.078131,0.266730,0.892014,-0.149752
0.999991,0.585159,-0.822708,0.936603,0.717613
0.999981,-0.192939,-0.856906,0.984307,0.995020
